Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Armenia,ARM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.1731707317073,73.8170731707317,74.119512195122,74.6219512195122,74.8731707317073,74.8707317073171,74.8682926829268,75.2170731707317,75.619512195122,76.2219512195122,73.3756097560976,72.2780487804878,74.7658536585366,77.4658536585366,..
Armenia,ARM,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.985866600546,98.334903726507,97.0881274408756,95.8742927261572,94.4177603466209,93.088059144009,93.1108003536782,93.0989957836376,92.1345008167579,92.3228240527597,92.8692618061259,94.6392203828781,96.9454296559019,98.0899878191202,101.990554375733
Armenia,ARM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,107.732391357422,94.8774032592773,..,86.8721923828125,86.5204010009766,86.442138671875,..,..,83.0249410833595,86.8260633029699,88.5080298201293,91.4853735120921,91.7106609922965,89.4111027634947,90.9458714101262
Armenia,ARM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.44,63.34,63.24,63.164,63.112,63.085,63.082,63.103,63.149,63.219,63.313,63.431,63.573,63.739,63.929
Armenia,ARM,Trade (% of GDP),NE.TRD.GNFS.ZS,64.642975973633,69.4355736620453,75.9616759606704,77.5550481598824,75.778866962639,71.6820743427575,76.0779674593548,87.202376539837,92.473107021212,96.1141541288708,69.4888075396076,79.6698888228399,101.41077826094,119.714642963872,152.14022908423
Armenia,ARM,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,39.3751094408429,30.7367448594284,23.5988356156116,21.2125120032579,19.9950573934454,20.6125615954784,17.357719658433,17.6483759985837,16.7409108725174,15.8155984319769,17.7739212520107,21.2039418643996,21.0691132267399,20.8720646766827,21.6927027925947
Armenia,ARM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,19.523,18.884,17.511,16.576,17.498,18.261,17.617,17.704,18.966,18.304,18.175,15.469,13.379,13.245,13.329
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.73345679250639,3.36923718421511,-1.04079988436683,6.43148260418822,-1.58657513817235,-0.623625902371245,1.71962497989442,7.04853338603499,2.39708619981323,-2.23244202651868,-26.2118202145169,24.1326273569798,8.51791810517545,4.26371941452948,..
Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,24093.1401510626,25712.3843015186,25119.6655449838,25813.5767274227,26129.8390617693,27458.2253310273,27441.5296617282,28440.051963759,30082.1276448186,31096.2050738676,22855.9323200761,27200.0610793969,30559.5335346581,33984.7906198041,..
Aruba,ABW,"Population, total",SP.POP.TOTL,101838,102591,104110,105675,106807,107906,108727,108735,108908,109203,108587,107700,107310,107359,107624
Aruba,ABW,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.75109004974365,5.91466999053955,6.3472900390625,6.44295978546143,5.85128021240234,5.88826990127563,5.49136018753052,4.45581996127504,4.54876355243615,4.43503686776957,..,3.61855755636695,..,..,..
Aruba,ABW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.4,100,100,100,100,100,100,100,100,100,100,100,99.9,100,..
Aruba,ABW,Individuals using the Internet (% of population),IT.NET.USER.ZS,62,69,74,78.9,83.78,88.6612,93.5425,97.17,..,..,..,..,..,..,..
Aruba,ABW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.297,74.578,74.841,75.072,75.261,75.405,75.54,75.62,75.88,76.019,75.406,73.655,76.226,76.353,..
Aruba,ABW,"School enrollment, primary (% gross)",SE.PRM.ENRR,119.795837402344,106.374038696289,104.07494354248,114.985320023488,116.261992182873,115.01140867059,113.637463697967,..,107.985168457031,108.025001525879,107.235336303711,108.599510192871,102.620727539062,..,107.716996929947
Aruba,ABW,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.2207412719727,96.633918762207,108.976188659668,..,..,..,..,..,137.829788208008,139.320587158203,135.124725341797,123.625907897949,131.802169799805,..,124.379366731084
Aruba,ABW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.059,42.94,42.957,42.99,43.041,43.108,43.192,43.293,43.411,43.546,43.697,43.866,44.052,44.254,44.474
Aruba,ABW,Trade (% of GDP),NE.TRD.GNFS.ZS,135.464654677581,154.437786862887,156.645197205944,161.891280319633,162.88205210123,145.833663297637,142.239763387132,143.804295515015,145.213552350892,145.343572735289,124.137267233697,147.01557711516,172.884171676527,169.798282615057,..
Aruba,ABW,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Aruba,ABW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.21998026536549,2.40708018291988,3.91670942454073,2.60219339436559,2.59528411594042,2.19016928695221,2.7593859723839,2.27959179820343,2.87846971467883,2.17154505737176,-0.119590735829973,2.11116814768786,4.24238555336139,3.44199220009025,1.4311125201703
Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,52144.6654705468,62605.600458306,68072.8732340801,68190.7010035651,62544.0873773726,56739.0265346593,49888.0410842736,53901.7145392154,57196.4220783778,54972.7017885437,51791.540179984,60607.7788605166,64997.0136536475,64835.9199754535,64407.484256932
Australia,AUS,"Population, total",SP.POP.TOTL,22031750,22340024,22733465,23128129,23475686,23815995,24190907,24592588,24963258,25334826,25649248,25685412,26014399,26652777,27204809
Australia,AUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,5.38625001907349,5.34109020233154,5.05916023254395,..,..
Australia,AUS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.41878414,8.53360462,8.66922569,8.74458122,9.82490253,10.17367649,10.08972931,10.11242294,10.05163097,10.21285057,10.66040134,10.42525291,9.92687893,..,..
Australia,AUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Australia,AUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,76,79.4877,79,83.4535,84,84.5605,86.54,86.545,90,93.6099,94.6935,96.9722,97.0424,97.0631,..
Australia,AUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.6951219512195,81.8951219512195,82.0463414634146,82.1487804878049,82.3,82.4,82.4487804878049,82.5,82.7487804878049,82.9,83.2,83.3,83.2,83.0512195121951,..
Australia,AUS,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.488502502441,105.274879455566,105.669723510742,105.802581787109,105.461601257324,101.665489196777,101.180686950684,100.637657165527,100.398712158203,100.199699401855,99.9011077880859,99.9291534423828,99.1329879760742,99.3657531738281,..
Australia,AUS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,159.110763549805,155.594390869141,153.576126098633,136.105545043945,144.056564331055,137.490737915039,135.526565551758,133.277267456055,134.099243164062,..
Australia,AUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.182,85.3,85.402,85.502,85.602,85.701,85.8,85.904,86.012,86.124,86.241,86.362,86.488,86.617,86.75
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,40.5215889941287,41.851132029052,43.1642964994556,41.2728790174276,42.4840230270994,41.6639319280984,40.974079475775,42.2037316765804,43.7360650798433,46.1875018936291,44.6644560654359,40.3024802691697,45.8217702307271,49.2251840594381,47.3142290131289
Australia,AUS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,27.0335852649882,26.0235915460689,27.4093146172083,27.844927797376,26.8750785483699,26.2178411676154,25.3836447487626,24.0704233766012,24.4775236218442,23.4161942650382,22.8121532268605,22.6389404273231,23.1836792143942,23.293397151251,24.2670688628815
Australia,AUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.214,5.083,5.225,5.663,6.078,6.055,5.711,5.592,5.3,5.159,6.456,5.116,3.728,3.668,4.072
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80898243043663,2.92746800169145,0.628246239479637,-0.250726423318454,0.755798850316665,1.30352331826198,2.11721964494312,2.27224992038207,2.48422114080024,1.75497619649288,-6.31825509209936,4.79532885699543,5.27789448538658,-0.954962529389121,-1.17354053552188
Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,46611.1393420232,51116.8953522042,48250.4059142637,50305.3545774973,51314.9722616322,43915.228020857,45061.4993920192,47163.7425775142,51194.0749841299,49885.9947355204,48716.4098900349,53648.7190742245,52176.6649141178,56033.573792065,56833.1960472053
Austria,AUT,"Population, total",SP.POP.TOTL,8363404,8391643,8429991,8479823,8546356,8642699,8736668,8797566,8840521,8879920,8916864,8955797,9041851,9131761,9178482
Austria,AUT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.73625993728638,5.62787008285522,5.51611995697021,5.59405994415283,5.4976601600647,5.49144983291626,5.50954008102417,5.40181016921997,5.25437021255493,5.23678016662598,5.57961988449097,5.48071002960205,5.27748012542725,..,..
Austria,AUT,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.22101879,10.02613258,10.19915581,10.28574848,10.36809158,10.36746693,10.3522625,10.38402557,10.34885597,10.48753643,11.31641102,12.15228558,11.15729332,10.87779903,..
Austria,AUT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
Austria,AUT,Individuals using the Internet (% of population),IT.NET.USER.ZS,75.17,78.74,80.03,80.6188,80.9958,83.9401,84.3237,87.9356,87.4791,87.7522,87.5294,92.5292,93.6141,95.3347,94.9197
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.5804878048781,80.9829268292683,80.9365853658537,81.1365853658537,81.490243902439,81.190243902439,81.6414634146342,81.6439024390244,81.6926829268293,81.8951219512195,81.1926829268293,81.190243902439,81.2951219512195,81.5414634146342,..
Austria,AUT,"School enrollment, primary (% gross)",SE.PRM.ENRR,100.835540771484,100.558326721191,100.335113525391,100.746078491211,100.970321655273,101.104393005371,100.428077697754,101.104568481445,101.370300292969,101.776290893555,101.560852050781,101.644119262695,100.77562713623,100.902870178223,..
Austria,AUT,"School enrollment, secondary (% gross)",SE.SEC.ENRR,100.263969421387,99.6729583740234,100.108726501465,101.173210144043,101.304809570312,101.411582946777,100.227989196777,100.337898254395,100.692596435547,101.543632507324,101.690559387207,102.307662963867,101.458000183105,100.504371643066,..
Austria,AUT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.399,57.115,57.147,57.336,57.526,57.715,57.905,58.094,58.297,58.515,58.748,58.995,59.256,59.53,59.819
Austria,AUT,Trade (% of GDP),NE.TRD.GNFS.ZS,99.6448825546716,105.775098372378,105.840791389706,104.985374015367,104.49673998926,103.11758174626,101.573494597172,105.556066755438,108.377969971828,108.207284904426,99.9482141095975,111.032268737901,124.38345148483,116.813919411879,110.535462439764
Austria,AUT,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,21.8611554230227,22.7073592505649,22.9527434287837,23.3121101516353,22.9671788352856,22.8959621968365,23.3219102437796,23.8459451205616,24.3135937640992,25.0801117201002,25.134256704245,25.875777004151,25.4741768856096,24.9012402549934,24.332715824958
Austria,AUT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.883,4.637,4.909,5.367,5.674,5.802,6.064,5.561,4.933,4.56,5.201,6.459,4.992,5.264,5.439
Azerbaijan,AZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.7888327097977,-1.57299762108384,2.20293902267809,5.84341576237254,2.79758543403628,1.04954636804402,-3.06359845351244,0.153614646686151,1.5004017069941,2.47980893443938,-4.19896079231232,5.61644026860644,4.71468037857544,1.35447731755447,4.07140210544654
Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,5843.5337683582,7189.81869211976,7495.86527658099,7875.34536661549,7890.84028062087,5500.50364628486,3880.6852276838,4147.1981423222,4739.7943123408,4805.75371765917,4229.91064904503,5408.04535175023,7770.594223351,7133.02838048328,7283.83562954872
Azerbaijan,AZE,"Population, total",SP.POP.TOTL,9054332,9173082,9295784,9416801,9535079,9649341,9757812,9854033,9939771,10024283,10093121,10137750,10141756,10153958,10202850
Azerbaijan,AZE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.78062009811401,2.43564009666443,2.06763005256653,2.44213008880615,2.63303995132446,2.95167994499206,2.90340995788574,2.4738199710846,2.45543003082275,3.1764600276947,4.33204984664917,3.7020800113678,3.04690003395081,3.66400003433227,..
Azerbaijan,AZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.64634848,2.59547186,3.15682149,3.22551084,3.58703041,4.34131384,4.42241955,4.07396507,3.83661342,4.18188763,5.84817696,4.68526697,3.97840643,..,..
Azerbaijan,AZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.9,99.9,100,100,100,100,100,100,100,100,100,100,100,100,..
Azerbaijan,AZE,Individuals using the Internet (% of population),IT.NET.USER.ZS,46,50,54.2,73,75,77,78.2,79,79.8,81.1,84.6,86,88,89,..
Azerbaijan,AZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.309,70.565,71.08,71.485,71.93,72.349,72.568,72.694,73.016,73.29,70.312,70.999,74.125,74.429,..
Azerbaijan,AZE,"School enrollment, primary (% gross)",SE.PRM.ENRR,93.7623031735616,95.573632238702,97.9553073516457,100.500447800934,106.059885931559,106.601494422512,106.431739366993,103.294100040645,99.7221014157127,97.9353503349024,98.2360713897839,97.7305001044597,99.8082977244143,101.979698816442,105.625024046785
Azerbaijan,AZE,"School enrollment, secondary (% gross)",SE.SEC.ENRR,83.0853181521079,82.9176205382172,82.762274922741,83.1376553563209,83.4386600193183,84.8098586425184,86.5856935803605,89.2625164667822,108.488781124,107.863960509557,91.365513501165,91.4106367606057,90.9530364179442,92.7402972401367,91.1228035886648
Azerbaijan,AZE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.406,53.637,53.883,54.145,54.422,54.714,55.021,55.343,55.68,56.031,56.397,56.776,57.17,57.577,57.997
Azerbaijan,AZE,Trade (% of GDP),NE.TRD.GNFS.ZS,74.9859884610856,80.5080450059522,78.263069540422,74.6758447629851,69.4832251953347,72.6015079073189,90.0773187345677,90.4023156823216,91.6725765369825,85.8181454084561,72.0178676487811,76.286865687015,86.9822732541779,83.5358861156321,82.6898691594703
Azerbaijan,AZE,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,18.1667255386789,20.1776045466764,22.4551866242143,25.7938881440995,27.4303937533572,27.8253034203751,25.0345882181606,23.8172078171339,20.6940768116666,21.1295517984961,22.6664792823179,16.2271252489185,12.0116262492284,17.4006159423821,16.7969003538156
Azerbaijan,AZE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.63,5.42,5.19,4.97,4.91,4.96,5,5,4.9,5,7.24,6.04,5.65,5.636,5.594
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.53866248693835,0.613170735890648,4.5201241028963,-2.86328002994493,1.84730594220663,0.996748943241684,-1.15626703753399,3.37123648611268,2.39852000603884,-0.839051301013157,-20.0895554324841,17.5868973691568,10.8774550145968,3.0487749628502,3.37850660746146
"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,27473.100430502,27090.8376801379,28552.0242683151,27642.7419759179,29137.2175632622,30719.405417469,30616.5363157284,31875.4881749619,32642.3353203452,33640.3369861278,26178.7537607708,30367.8605757708,34957.1613279737,38231.774484278,39455.4466548546
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,367478,371729,375469,378953,382298,385346,388055,390485,392717,394675,395863,396373,397538,399440,401283
"Bahamas, The",BHS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.45165990475209,2.35576638581195,2.30391197238935,2.4242884241713,2.24714705533939,2.2723175918231,2.58786212973921,2.69510162053495,2.49264112462151,2.62573176503127,3.7125229961238,3.04890655208507,2.62367021406169,2.74191570247934,..
"Bahamas, The",BHS,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.25594234,5.32398558,5.3190918,5.6846571,5.62925673,5.24419451,5.71206808,6.75126934,6.02687502,5.86800623,7.59303093,7.0057478,7.21692038,..,..
"Bahamas, The",BHS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,..
"Bahamas, The",BHS,Individuals using the Internet (% of population),IT.NET.USER.ZS,43,65,71.7482,72,76.92,78,80,80.6,83,90.6933,92.4437,94.3479,94.7326,94.8186,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.449,73.571,73.707,73.93,74.029,73.805,74.042,74.031,74.062,71.408,72.994,70.752,74.491,74.552,..
"Bahamas, The",BHS,"School enrollment, primary (% gross)",SE.PRM.ENRR,102.482355070278,110.135749348524,103.677382284453,94.6404443777211,94.388210777017,96.2606649014416,90.4117265380759,..,88.5500765329091,91.9375456537619,..,80.5237121582031,..,78.3931934355663,92.856648199446
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,91.0886370856719,89.2416368950958,92.1807628524046,84.6595407759303,91.6218404766036,76.0440338812974,85.0686327399149,92.6182585115999,80.8808929269834,78.566734376867,..,72.6381880061026,..,87.1455240465819,79.4858750299258
"Bahamas, The",BHS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,82.427,82.476,82.532,82.596,82.668,82.746,82.832,82.925,83.025,83.132,83.245,83.365,83.492,83.625,83.764
"Bahamas, The",BHS,Trade (% of GDP),NE.TRD.GNFS.ZS,78.6756024311196,88.3336891598687,84.2515204656543,84.5484138879077,80.5370272284116,69.6779752652565,67.212921580015,68.334284038596,72.1542685971043,68.7866234842208,53.4207580670063,65.9325413308964,75.9829601059237,76.5494751592857,79.2424586933455
"Bahamas, The",BHS,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,26.6933841533475,28.3661603999821,30.3095033767397,28.3104063845427,30.2654613029778,23.5867067648848,24.7801092509827,26.4676345114044,24.4289815277084,24.205769375612,21.9999614018836,23.3023178532857,22.5577111277416,21.7741777058928,25.7497094638977
"Bahamas, The",BHS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,14.432,14.52,14.02,16.18,13.8,12,12.7,9.8,10,9.336,12.027,11.032,9.272,8.643,8.463
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.3342989754845,1.92815791170796,3.80302899043062,5.29262224906203,4.30885692657077,2.50787205267615,3.81499327422425,4.95383534123657,2.05258864979861,2.05287774418655,-5.9113629524152,4.35004091668986,6.18016125475185,3.87811614845566,3.01724839092739
